id,hs_code,issuing_country,country,tariff_type,tariff_rate,effective_date_from,effective_date_to,investigation_period_from,investigation_period_to,company,case_number,product_description,note
1161,7208.37.0060,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1162,7208.38.0015,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1163,7208.38.0015,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1164,7208.38.0030,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1165,7208.38.0030,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1166,7208.38.0090,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1167,7208.38.0090,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1168,7208.39.0015,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1169,7208.39.0015,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1170,7208.39.0030,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1171,7208.39.0030,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1172,7208.39.0090,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1173,7208.39.0090,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1174,7208.40.6030,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1175,7208.40.6030,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1176,7208.40.6060,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1177,7208.40.6060,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1178,7208.53.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1179,7208.53.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1180,7208.54.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1181,7208.54.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1182,7208.90.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1183,7208.90.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1184,7210.70.3000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1185,7210.70.3000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1186,7210.90.9000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1187,7210.90.9000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1188,7211.14.0030,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1189,7211.14.0030,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1190,7211.14.0090,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1191,7211.14.0090,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1192,7211.19.1500,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1193,7211.19.1500,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1194,7211.19.2000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1195,7211.19.2000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1196,7211.19.3000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1197,7211.19.3000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1198,7211.19.4500,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1199,7211.19.4500,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1200,7211.19.6000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1201,7211.19.6000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1202,7211.19.7530,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1203,7211.19.7530,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1204,7211.19.7560,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1205,7211.19.7560,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1206,7211.19.7590,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1207,7211.19.7590,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1208,7211.90.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1209,7211.90.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1210,7212.40.1000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1211,7212.40.1000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1212,7212.40.5000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1213,7212.40.5000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1214,7212.50.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1215,7212.50.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1216,7214.91.0015,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1217,7214.91.0015,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1218,7214.91.0060,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1219,7214.91.0060,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1220,7214.91.0090,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1221,7214.91.0090,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1222,7214.99.0060,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1223,7214.99.0060,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1224,7214.99.0075,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1225,7214.99.0075,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1226,7214.99.0090,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1227,7214.99.0090,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1228,7215.90.5000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1229,7215.90.5000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1230,7225.11.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1231,7225.11.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1232,7225.19.0000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1233,7225.19.0000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1234,7225.30.3050,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1235,7225.30.3050,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
1236,7225.30.7000,USA,Korea,Antidumping,0.89,2025-04-02,,2022-10-01,2023-09-30,Hyundai Steel Company,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 0.89%"
1237,7225.30.7000,USA,Korea,Antidumping,2.27,2025-04-02,,2022-10-01,2023-09-30,POSCO; POSCO International Corporation,A-580-883,Certain Hot-Rolled Steel Flat Products,"Final results of AD administrative review; POR Oct 1, 2022–Sep 30, 2023; margins 2.27%"
